"State","Facility Name","Facility ID","Date","Hour","Gross Load (MW)","Steam Load (1000 lb/hr)","SO2 Mass (lbs)","CO2 Mass (short tons)","NOx Mass (lbs)","Heat Input (mmBtu)"
"AL","Barry",3,"2010-06-14",23,2168,,6566.608,1656.7,2587.425,18326.425
"AL","Barry",3,"2010-06-15",0,1943,,5914.897,1497.5,2450.8,16767.7
"AL","Barry",3,"2010-06-15",1,1755,,5250.598,1344.9,2555.2,15278.9
"AL","Barry",3,"2010-06-15",2,1702,,4837.567,1272.3,2387.6,14551.4
"AL","Barry",3,"2010-06-15",3,1692,,4853.426,1279.699,2424,14594.8
"AL","Barry",3,"2010-06-15",4,1640,,4827.216,1256.6,2410.801,14221.8
"AL","Barry",3,"2010-06-15",5,1563,,4723.145,1215.4,2358.2,13630
"AL","Barry",3,"2010-06-15",6,1827,,4991.253,1348.925,2521.675,15356.875
"AL","Barry",3,"2010-06-15",7,1869,,5173.506,1410,2631.6,16271.5
"AL","Barry",3,"2010-06-15",8,2283,,6274.249,1741,2740.5,19666.8
"AL","Barry",3,"2010-06-15",9,2459,,6535.681,1816,2770.4,20701.6
"AL","Barry",3,"2010-06-15",10,2573,,7577.591,1947.901,2872.9,22063.6
"AL","Barry",3,"2010-06-15",11,2345,,6306.015,1681.401,2655.699,19483.8
"AL","Barry",3,"2010-06-15",12,2297,,6254.38,1628.7,3750.7,19016.3
"AL","Barry",3,"2010-06-15",13,2197,,5921.706,1530.2,3871.8,18074.8
"AL","Barry",3,"2010-06-15",14,2183,,5878.401,1524,3554.8,18011.1
"AL","Barry",3,"2010-06-15",15,2118,,5513.926,1482.899,2679.001,17626.2
"AL","Barry",3,"2010-06-15",16,2020,,5210.701,1436.999,2789.9,17020.7
"AL","Barry",3,"2010-06-15",17,1845,,5171.571,1371.1,2770.1,15937.9
"AL","Barry",3,"2010-06-15",18,1777,,5099.823,1347.6,2789.2,15535.3
"AL","Barry",3,"2010-06-15",19,1963,,5121.912,1422.199,2853.701,16676.1
"AL","Barry",3,"2010-06-15",20,1823,,5129.679,1364.799,2836.801,15812
"AL","Barry",3,"2010-06-15",21,1759,,5106.546,1346.2,2857.8,15468.9
"AL","Barry",3,"2010-06-15",22,1694,,5104.108,1316,2679.999,15005.4
"AL","Barry",3,"2010-06-15",23,1664,,5177.435,1290.5,2543.4,14565.5
"AL","Barry",3,"2010-06-16",0,1475,,5192.3,1238.1,2511.5,13678.7
"AL","Barry",3,"2010-06-16",1,1461,,5129.954,1226,2491.701,13530.6
"AL","Barry",3,"2010-06-16",2,1462,,5089.653,1225,2522,13517.5
"AL","Barry",3,"2010-06-16",3,1463,,5092.354,1229,2568.399,13558
"AL","Barry",3,"2010-06-16",4,1472,,5120.674,1236.2,2609.4,13643.2
"AL","Barry",3,"2010-06-16",5,1474,,5082.775,1233.3,2570.8,13614.8
"AL","Barry",3,"2010-06-16",6,1624,,5356.208,1310.5,2671.1,14671.3
"AL","Barry",3,"2010-06-16",7,1746,,5880.363,1382.8,2373.5,15556.5
"AL","Barry",3,"2010-06-16",8,1906,,5625.645,1431.599,2314.2,16579.8
"AL","Barry",3,"2010-06-16",9,2176,,5555.134,1622,2671.999,18708.5
"AL","Barry",3,"2010-06-16",10,2365,,6644.461,1800.1,2808.2,20462.9
"AL","Barry",3,"2010-06-16",11,2341,,6339.96,1771.8,2847.2,20186.3
"AL","Barry",3,"2010-06-16",12,2329,,6571.748,1748.3,2781.5,19950
"AL","Barry",3,"2010-06-16",13,2420,,6999.145,1865.501,2831.1,21089.1
"AL","Barry",3,"2010-06-16",14,2242,,6269.74,1675.701,2868.2,19236
"AL","Barry",3,"2010-06-16",15,2252,,6091.533,1682.499,2804.601,19298.3
"AL","Barry",3,"2010-06-16",16,2333,,6589.734,1769.6,2825.7,20148
"AL","Barry",3,"2010-06-16",17,2266,,6363.036,1694.1,2705.901,19414
"AL","Barry",3,"2010-06-16",18,1985,,4911.541,1430.8,2553.2,16849.3
"AL","Barry",3,"2010-06-16",19,2053,,5224.244,1504.999,2757.2,17575.5
"AL","Barry",3,"2010-06-16",20,1912,,4930.62,1399.499,2464,16459.9
"AL","Barry",3,"2010-06-16",21,1854,,4705.597,1350.1,2101.9,15892.4
"AL","Barry",3,"2010-06-16",22,1809,,4741.365,1333.6,2101.901,15638.6
"AL","Barry",3,"2010-06-16",23,1855,,4746.13,1358.2,2134.5,15995.4
"AL","Barry",3,"2010-06-17",0,1733,,4685.265,1299.3,2111.9,15094.1
"AL","Barry",3,"2010-06-17",1,1597,,4557.448,1237.7,2061.499,14129.8
"AL","Barry",3,"2010-06-17",2,1595,,4496.138,1231.9,2020.499,14067
"AL","Barry",3,"2010-06-17",3,1592,,4484.33,1224.4,2028.399,13987.4
"AL","Barry",3,"2010-06-17",4,1615,,4442.422,1237,2040.9,14176.3
"AL","Barry",3,"2010-06-17",5,1604,,4396.876,1224.799,2291.7,14027
"AL","Barry",3,"2010-06-17",6,1865,,4823.765,1377.9,2524.299,16141.7
"AL","Barry",3,"2010-06-17",7,1829,,4661.006,1344.6,2492.5,15773.2
"AL","Barry",3,"2010-06-17",8,2031,,5110.363,1510,2588.1,17567
"AL","Barry",3,"2010-06-17",9,2347,,6641.604,1804.2,2654.7,20461.9
"AL","Barry",3,"2010-06-17",10,2554,,8251.839,2021.7,2554.201,22607.4
"AL","Barry",3,"2010-06-17",11,2655,,9170.246,2126.9,2695.5,23708.4
"AL","Barry",3,"2010-06-17",12,2648,,8849.737,2099.101,2757.7,23502.5
"AL","Barry",3,"2010-06-17",13,2664,,8843.622,2095.6,2727.099,23525.7
"AL","Barry",3,"2010-06-17",14,2665,,8779.522,2095.199,2731.7,23520.9
"AL","Barry",3,"2010-06-17",15,2551,,8434.123,1998.1,2706.5,22436.9
"AL","Barry",3,"2010-06-17",16,2291,,6804.917,1726.7,2549.001,19786.9
"AL","Barry",3,"2010-06-17",17,2154,,6203.79,1624.101,2695.9,18697.3
"AL","Barry",3,"2010-06-17",18,2058,,5568.989,1521.199,2776.3,17694.7
"AL","Barry",3,"2010-06-17",19,2130,,5684.399,1579.199,2743.8,18266.2
"AL","Barry",3,"2010-06-17",20,1891,,5246.681,1419.001,2734.9,16412
"AL","Barry",3,"2010-06-17",21,1700,,5020.085,1323.4,2712.2,15062.5
"AL","Barry",3,"2010-06-17",22,1772,,5447.49,1418.3,2772.599,15991.2
"AL","Barry",3,"2010-06-17",23,1675,,5379.246,1343.6,2675.3,15161.7
"AL","Barry",3,"2010-06-18",0,1560,,5057.483,1252.3,2575.501,14086.4
"AL","Barry",3,"2010-06-18",1,1446,,5077.556,1213.7,2600.1,13411.8
"AL","Barry",3,"2010-06-18",2,1447,,4918.76,1199.8,2573.9,13278.3
"AL","Barry",3,"2010-06-18",3,1443,,4950.942,1205.5,2588.401,13321.2
"AL","Barry",3,"2010-06-18",4,1454,,4926.985,1208.5,2598.9,13380.8
"AL","Barry",3,"2010-06-18",5,1535,,4808.379,1245.599,2585.9,14089.6
"AL","Barry",3,"2010-06-18",6,1743,,4775.615,1313.5,2525.6,15266
"AL","Barry",3,"2010-06-18",7,1984,,5212.706,1460.6,2679.9,17117.2
"AL","Barry",3,"2010-06-18",8,2150,,5986.645,1600.101,2815.7,18501.8
"AL","Barry",3,"2010-06-18",9,2358,,7500.417,1811.3,2764.3,20610.8
"AL","Barry",3,"2010-06-18",10,2508,,8911.134,1957.199,2616.801,22043.7
"AL","Barry",3,"2010-06-18",11,2448,,8447.064,1864.8,2686.2,21166.2
"AL","Barry",3,"2010-06-18",12,2353,,7047.33,1719.201,2792.6,19864.2
"AL","Barry",3,"2010-06-18",13,2288,,7077.698,1684.6,2736.4,19432.6
"AL","Barry",3,"2010-06-18",14,2175,,6574.44,1603.8,2850.7,18603.4
"AL","Barry",3,"2010-06-18",15,2158,,6498.731,1612.5,2811.199,18685
"AL","Barry",3,"2010-06-18",16,2214,,6471.72,1636,3554.101,18904.3
"AL","Barry",3,"2010-06-18",17,2077,,6032.585,1535.8,2943.7,17903.3
"AL","Barry",3,"2010-06-18",18,2025,,5651.657,1493.8,2903.1,17474.3
"AL","Barry",3,"2010-06-18",19,2133,,6124.561,1579.901,2874.9,18316.3
"AL","Barry",3,"2010-06-18",20,2004,,5878.527,1484.301,2741.301,17363.9
"AL","Barry",3,"2010-06-18",21,1878,,5556.538,1386.7,2488.1,16278.7
"AL","Barry",3,"2010-06-18",22,1783,,5305.665,1320.4,2271.301,15368.3
"AL","Barry",3,"2010-06-18",23,1703,,5143.744,1258.751,2213.375,14543.7
"AL","Barry",3,"2010-06-19",0,1498,,4986.052,1182.5,2143.9,13385.3
"AL","Barry",3,"2010-06-19",1,1458,,5066.917,1166.3,2149.3,13132.7
"AL","Barry",3,"2010-06-19",2,1447,,5022.372,1157.2,2166.7,13012.2
"AL","Barry",3,"2010-06-19",3,1439,,5000.649,1155.601,2309.4,12979.7
"AL","Barry",3,"2010-06-19",4,1435,,4974.854,1154.4,2154.599,12972.6
"AL","Barry",3,"2010-06-19",5,1477,,4996.212,1171.3,2152.6,13247.2
"AL","Barry",3,"2010-06-19",6,1655,,5260.408,1291,2247.5,14762.6
"AL","Barry",3,"2010-06-19",7,1828,,5598.776,1377.1,2332.8,15929.8
"AL","Barry",3,"2010-06-19",8,2344,,7756.201,1771.1,2587.5,20135.8
"AL","Barry",3,"2010-06-19",9,2480,,8673.291,1884,2777.5,21302.7
"AL","Barry",3,"2010-06-19",10,2294,,6303.231,1676.5,2632.3,19376.3
"AL","Barry",3,"2010-06-19",11,2266,,5988.589,1637.5,2539.801,19039.4
"AL","Barry",3,"2010-06-19",12,2378,,7145.901,1747.7,2527.801,20120.5
"AL","Barry",3,"2010-06-19",13,2223,,6165.06,1633.3,2755.3,18905.9
"AL","Barry",3,"2010-06-19",14,2149,,5476.378,1564.5,2633.6,18110.1
"AL","Barry",3,"2010-06-19",15,2155,,6887.914,1634.1,2736.2,18742.5
"AL","Barry",3,"2010-06-19",16,2176,,6858.138,1661.4,2639.3,19025.6
"AL","Barry",3,"2010-06-19",17,2117,,6224.837,1604.4,2718.9,18467.3
"AL","Barry",3,"2010-06-19",18,1970,,5660.945,1455.7,2746.2,17024.7
"AL","Barry",3,"2010-06-19",19,1908,,5143.538,1380.2,2507.599,16287
"AL","Barry",3,"2010-06-19",20,1791,,5194.077,1326.7,2491,15507.5
"AL","Barry",3,"2010-06-19",21,1644,,5153.523,1260.6,2353.7,14475.4
"AL","Barry",3,"2010-06-19",22,1489,,5219.458,1186.1,2265.075,13285.125
"AL","Barry",3,"2010-06-19",23,1348,,5338.529,1153.1,2224.9,12591.8
"AL","Barry",3,"2010-06-20",0,1296,,5216.284,1103.5,2166.999,12006.4
"AL","Barry",3,"2010-06-20",1,1292,,5216.262,1093,2266.1,11889.8
"AL","Barry",3,"2010-06-20",2,1290,,5118.544,1085.9,2319.301,11807.7
"AL","Barry",3,"2010-06-20",3,1291,,5128.043,1089.3,2265.599,11838.7
"AL","Barry",3,"2010-06-20",4,1291,,5160.248,1094.5,2299.1,11893.7
"AL","Barry",3,"2010-06-20",5,1291,,5146.847,1095,2303.1,11898.2
"AL","Barry",3,"2010-06-20",6,1345,,5175.227,1131.2,2300.9,12377.2
"AL","Barry",3,"2010-06-20",7,1573,,5602.324,1270.699,2550.85,14225.5
"AL","Barry",3,"2010-06-20",8,1671,,5360.305,1287,2430.2,14649.9
"AL","Barry",3,"2010-06-20",9,2054,,6551.927,1556.1,2728.9,17990
"AL","Barry",3,"2010-06-20",10,2229,,7210.573,1713.1,2819.7,19555.2
"AL","Barry",3,"2010-06-20",11,2524,,8760.584,1991.9,2862.3,22347.4
"AL","Barry",3,"2010-06-20",12,2548,,8961.344,1964.401,3046.7,22122.8
"AL","Barry",3,"2010-06-20",13,2640,,9928.443,2050.6,3004.7,22963.7
"AL","Barry",3,"2010-06-20",14,2567,,10085.831,1965.8,3070.001,22126.6
"AL","Barry",3,"2010-06-20",15,2547,,10402.625,1958.599,2967.9,22052.7
"AL","Barry",3,"2010-06-20",16,2614,,9731.322,1998.2,2868.301,22436
"AL","Barry",3,"2010-06-20",17,2488,,8834.215,1879.6,2891.2,21274.7
"AL","Barry",3,"2010-06-20",18,2500,,10101.789,1942.3,2896.1,21795.7
"AL","Barry",3,"2010-06-20",19,2562,,9665.59,1998.7,2937.1,22348.7
"AL","Barry",3,"2010-06-20",20,2190,,7215.711,1625.9,2770.8,18731.3
"AL","Barry",3,"2010-06-20",21,1905,,5475.073,1334.8,2309.7,15864.7
"AL","Barry",3,"2010-06-20",22,1799,,5698.401,1299.6,2317.9,14982.3
"AL","Barry",3,"2010-06-20",23,1706,,5877.643,1290.3,2270.599,14710.4
"AL","Barry",3,"2010-06-21",0,1662,,5214.427,1209.8,2118.2,13914.8
"AL","Barry",3,"2010-06-21",1,1527,,5229.958,1143.9,2040.4,12943.5
"AL","Barry",3,"2010-06-21",2,1442,,5236.942,1111.199,2017.801,12401.5
"AL","Barry",3,"2010-06-21",3,1444,,5268.448,1116.6,2043.1,12460
"AL","Barry",3,"2010-06-21",4,1443,,5199.454,1114.7,2056.9,12445.1
"AL","Barry",3,"2010-06-21",5,1496,,5201.008,1152.35,2067.399,12989.75
"AL","Barry",3,"2010-06-21",6,1847,,5863.112,1398.001,2414.3,16159.6
"AL","Barry",3,"2010-06-21",7,1903,,5116.081,1319.6,2167.8,15723.8
"AL","Barry",3,"2010-06-21",8,2040,,6256.459,1497.2,2451.9,17439.3
"AL","Barry",3,"2010-06-21",9,2396,,8874.633,1807.2,2839.6,20441.2
"AL","Barry",3,"2010-06-21",10,2498,,9225.685,1891.099,2951.8,21295.7
"AL","Barry",3,"2010-06-21",11,2506,,8913.273,1895.3,2895.101,21330.2
"AL","Barry",3,"2010-06-21",12,2556,,9332.967,1951.5,2713.3,21870.8
"AL","Barry",3,"2010-06-21",13,2601,,9572.484,1999.5,2743.8,22422.6
"AL","Barry",3,"2010-06-21",14,2437,,7495.314,1825.1,2702.7,20744.6
"AL","Barry",3,"2010-06-21",15,2303,,6389.911,1713.4,2796.3,19583.5
"AL","Barry",3,"2010-06-21",16,2284,,6187.1,1693.6,2739.701,19383
"AL","Barry",3,"2010-06-21",17,2262,,6143.404,1689.4,2781,19344.2
"AL","Barry",3,"2010-06-21",18,2280,,6173.413,1699.1,2551.2,19445.3
"AL","Barry",3,"2010-06-21",19,2290,,6981.639,1741.2,2520.101,19874.5
"AL","Barry",3,"2010-06-21",20,2067,,5908.64,1536.1,2564.1,17874.8
"AL","Barry",3,"2010-06-21",21,1913,,5183.432,1405.699,2274,16598.3
"AL","Barry",3,"2010-06-21",22,1692,,5077.298,1320.499,2243.05,15114.4
"AL","Barry",3,"2010-06-21",23,1595,,5165.194,1300.6,2226.4,14776.5
"AL","Barry",3,"2010-06-22",0,1580,,5085.101,1284.1,2217.101,14618.4
"AL","Barry",3,"2010-06-22",1,1512,,4963.044,1245.3,2200.3,14061.4
"AL","Barry",3,"2010-06-22",2,1439,,4840.067,1204.5,2165.301,13470.7
"AL","Barry",3,"2010-06-22",3,1442,,4838.273,1210,2179.8,13527.2
"AL","Barry",3,"2010-06-22",4,1506,,4680.827,1219.001,2100.1,13794
"AL","Barry",3,"2010-06-22",5,1509,,4666.869,1220.026,2103,13762.425
"AL","Barry",3,"2010-06-22",6,1740,,4699.488,1315.999,2124.201,15343.3
"AL","Barry",3,"2010-06-22",7,1800,,4773.24,1330.399,2109.299,15590.4
"AL","Barry",3,"2010-06-22",8,1897,,4973.825,1395.501,2158,16424.3
"AL","Barry",3,"2010-06-22",9,2012,,5370.01,1520.4,2477.8,17699.9
"AL","Barry",3,"2010-06-22",10,2074,,6019.085,1582.099,2621.8,18285.2
"AL","Barry",3,"2010-06-22",11,2249,,6869.652,1433.1,2575.8,16878.8
"AL","Barry",3,"2010-06-22",12,2356,,7967,1792.9,2542.8,20419.1
"AL","Barry",3,"2010-06-22",13,2337,,7506.373,1738.801,2432.5,19944.3
"AL","Barry",3,"2010-06-22",14,2238,,6901.377,1667.2,2486.699,19247.9
"AL","Barry",3,"2010-06-22",15,2161,,6331.912,1612.8,2517.8,18673.3
"AL","Barry",3,"2010-06-22",16,2191,,6039.119,1620.2,2494.1,18748.9
"AL","Barry",3,"2010-06-22",17,2171,,5952.658,1612.9,2508.1,18635.5
"AL","Barry",3,"2010-06-22",18,2202,,6021.755,1633.2,2631.3,18832.4
"AL","Barry",3,"2010-06-22",19,2380,,7192.055,1812.2,2752.8,20576.3
"AL","Barry",3,"2010-06-22",20,2062,,5990.956,1488.5,3207.3,17422.1
"AL","Barry",3,"2010-06-22",21,1859,,4568.264,1256.4,2002.299,14815.375
"AL","Barry",3,"2010-06-22",22,1688,,4790.381,1213.999,2090,13991.8
"AL","Barry",3,"2010-06-22",23,1689,,4883.27,1221.4,2075.801,14059.6
"AL","Barry",3,"2010-06-23",0,1633,,4911.381,1193.699,2042.501,13653.9
"AL","Barry",3,"2010-06-23",1,1628,,4882.565,1181.899,2005,13528
"AL","Barry",3,"2010-06-23",2,1568,,4865.431,1160.801,1985,13158.1
"AL","Barry",3,"2010-06-23",3,1553,,4952.883,1157.6,2015.2,13093.9
"AL","Barry",3,"2010-06-23",4,1630,,5039.974,1192.401,2035.4,13638
"AL","Barry",3,"2010-06-23",5,1736,,5047.299,1243.999,2083.2,14509.9
"AL","Barry",3,"2010-06-23",6,1926,,5113.024,1355.3,2125.3,16100.9
"AL","Barry",3,"2010-06-23",7,1967,,5037.936,1431.2,2216.7,16850.4
"AL","Barry",3,"2010-06-23",8,2250,,5491.417,1696.099,2494.801,19488.8
"AL","Barry",3,"2010-06-23",9,2400,,6061.617,1810.9,2731.8,20676.4
"AL","Barry",3,"2010-06-23",10,2427,,6042.946,1806.7,2899.2,20726.4
"AL","Barry",3,"2010-06-23",11,2592,,7716,1967.101,3213.8,22327.9
"AL","Barry",3,"2010-06-23",12,2579,,7996.559,1938.101,3230.9,22086.3
"AL","Barry",3,"2010-06-23",13,2500,,7525.546,1858.3,3160.2,21300.4
"AL","Barry",3,"2010-06-23",14,2379,,6679.443,1737.099,3019.5,20116.3
"AL","Barry",3,"2010-06-23",15,2512,,7229.337,1881.5,3897.9,21519.1
"AL","Barry",3,"2010-06-23",16,2590,,7708.432,1963,4588.999,22308.8
"AL","Barry",3,"2010-06-23",17,2599,,7617.14,1967.1,4692,22356
"AL","Barry",3,"2010-06-23",18,2612,,7803.251,2004,4619.5,22723.9
"AL","Barry",3,"2010-06-23",19,2582,,7797.456,1964.8,4384.4,22343.5
"AL","Barry",3,"2010-06-23",20,2204,,5753.738,1627.801,3975.199,18908.3
"AL","Barry",3,"2010-06-23",21,1927,,4514.522,1364.501,3418.699,16190.2
"AL","Barry",3,"2010-06-23",22,1794,,4709.102,1334.1,3509.2,15457.8
"AL","Barry",3,"2010-06-23",23,1584,,5720.686,1313.001,3537.8,14259.4
"AL","Barry",3,"2010-06-24",0,1524,,5401.492,1282.8,2399.3,13968.7
"AL","Barry",3,"2010-06-24",1,1437,,4257.8,1132.7,2090.101,12512.2
"AL","Barry",3,"2010-06-24",2,1437,,4248.891,1133.799,2084.699,12518.2
"AL","Barry",3,"2010-06-24",3,1433,,4310.779,1140.9,2113.799,12577.3
"AL","Barry",3,"2010-06-24",4,1449,,4461.582,1139.9,2059.299,12570.7
"AL","Barry",3,"2010-06-24",5,1533,,5693.321,1224.899,2039.801,13356.9
"AL","Barry",3,"2010-06-24",6,1604,,5877.842,1295.199,2087.5,14335.9
"AL","Barry",3,"2010-06-24",7,1773,,5337.969,1427.8,2323.701,16068.7
"AL","Barry",3,"2010-06-24",8,1894,,5611.811,1562.901,2617.4,17414.3
"AL","Barry",3,"2010-06-24",9,2158,,6777.395,1812.7,2808.9,19909
"AL","Barry",3,"2010-06-24",10,2073,,5763.988,1695.8,2764.8,18834.3
"AL","Barry",3,"2010-06-24",11,2090,,5940.259,1704.8,2764.501,18972.6
"AL","Barry",3,"2010-06-24",12,2276,,6991.559,1881.7,2932.2,20696
"AL","Barry",3,"2010-06-24",13,2398,,7933.385,2006.9,2841.2,21934.2
"AL","Barry",3,"2010-06-24",14,2373,,7711.695,1982.8,2918,21706.2
"AL","Barry",3,"2010-06-24",15,2319,,7016.365,1890.75,3017.25,20858.45
"AL","Barry",3,"2010-06-24",16,2394,,6423.64,1866.8,2934.101,21029.1
"AL","Barry",3,"2010-06-24",17,2370,,5455.518,1754.5,2569,20128.4
"AL","Barry",3,"2010-06-24",18,2363,,5639.17,1792.7,2813.699,20397.3
"AL","Barry",3,"2010-06-24",19,2653,,7097.767,2063.2,2833.8,23031.9
"AL","Barry",3,"2010-06-24",20,2512,,6211.978,1935.7,2776.3,21797.5
"AL","Barry",3,"2010-06-24",21,2089,,4373.631,1502.6,2353.401,17540.8
"AL","Barry",3,"2010-06-24",22,1935,,3572.813,1339.8,1972.301,15942.7
"AL","Barry",3,"2010-06-24",23,2060,,4955.325,1611.5,2351.3,17969.4
"AL","Barry",3,"2010-06-25",0,1780,,3945.008,1343,2083.199,15268.1
"AL","Barry",3,"2010-06-25",1,1605,,3522.63,1204.401,1997.8,13864.9
"AL","Barry",3,"2010-06-25",2,1569,,3474.478,1193.999,2192.5,13655.4
"AL","Barry",3,"2010-06-25",3,1528,,3484.112,1180.3,2121.6,13405.6
"AL","Barry",3,"2010-06-25",4,1475,,3414.12,1155.901,1972.6,13033.6
"AL","Barry",3,"2010-06-25",5,1423,,3381.131,1132.4,1884.3,12671.3
"AL","Barry",3,"2010-06-25",6,1722,,3465.52,1268,1830.3,14757.7
"AL","Barry",3,"2010-06-25",7,2011,,3855.672,1456.499,2347.499,17053.1
"AL","Barry",3,"2010-06-25",8,2441,,5337.535,1867.4,2774.001,21100.2
"AL","Barry",3,"2010-06-25",9,2581,,5891.705,1980.601,2556.599,22253.1
"AL","Barry",3,"2010-06-25",10,2604,,5578.647,1991.599,2537.5,22391.3
"AL","Barry",3,"2010-06-25",11,2632,,5707.347,2029.4,2519.1,22756.3
"AL","Barry",3,"2010-06-25",12,2664,,6042.946,2082.1,2707.1,23271.2
"AL","Barry",3,"2010-06-25",13,2583,,5676.043,2015.1,2668.5,22614
"AL","Barry",3,"2010-06-25",14,2341,,4534.04,1744.199,2420.5,19974.6
"AL","Barry",3,"2010-06-25",15,1991,,3302.646,1421.201,2323.099,16828.8
"AL","Barry",3,"2010-06-25",16,1952,,3327.242,1429.1,2480.3,16903.1
"AL","Barry",3,"2010-06-25",17,1958,,3339.361,1434.5,2529.8,16969.4
"AL","Barry",3,"2010-06-25",18,2071,,3406.06,1525.9,2607.499,17861.1
"AL","Barry",3,"2010-06-25",19,2126,,3502.458,1598.6,2633.399,18566.1
"AL","Barry",3,"2010-06-25",20,2022,,3330.748,1513.501,2406,17659.8
"AL","Barry",3,"2010-06-25",21,2014,,3456.936,1496.1,2462.9,17483.7
"AL","Barry",3,"2010-06-25",22,1959,,3387.308,1465.2,2511.6,17161.8
"AL","Barry",3,"2010-06-25",23,2109,,3590.046,1571.799,2437.8,18225.1
"AL","Barry",3,"2010-06-26",0,1968,,3404.607,1486.5,2428.6,17156.6
"AL","Barry",3,"2010-06-26",1,1903,,3271.02,1414.199,2334.501,16672.8
"AL","Barry",3,"2010-06-26",2,1884,,3209.759,1405.5,2138.499,16546.8
"AL","Barry",3,"2010-06-26",3,1764,,3024.104,1328.801,2049.299,15480
"AL","Barry",3,"2010-06-26",4,1657,,2900.093,1261.201,2070.9,14530.1
"AL","Barry",3,"2010-06-26",5,1614,,2858.327,1231.399,1973.701,14126.6
"AL","Barry",3,"2010-06-26",6,1694,,2919.122,1271.9,1960.601,14726.9
"AL","Barry",3,"2010-06-26",7,1736,,2952.308,1292.4,1966.601,15056.4
"AL","Barry",3,"2010-06-26",8,2117,,3784.013,1587.2,2382.9,18355.8
"AL","Barry",3,"2010-06-26",9,2413,,5249.461,1859.9,2643.801,21114.8
"AL","Barry",3,"2010-06-26",10,2295,,4362.14,1710.2,2553.7,19641.2
"AL","Barry",3,"2010-06-26",11,2561,,5624.645,2009.8,2615.3,22565.3
"AL","Barry",3,"2010-06-26",12,2657,,6199.467,2113.099,2668.2,23587.4
"AL","Barry",3,"2010-06-26",13,2577,,5849.349,2022.8,2683.499,22696.6
"AL","Barry",3,"2010-06-26",14,2546,,5711.42,1989.4,2643.7,22347.7
"AL","Barry",3,"2010-06-26",15,2614,,6012.906,2062.999,2738.2,23057.3
"AL","Barry",3,"2010-06-26",16,2507,,5489.712,1946.7,2696.7,21927.8
"AL","Barry",3,"2010-06-26",17,2333,,4650.831,1747.8,2582.401,20002.9
"AL","Barry",3,"2010-06-26",18,2267,,4069.734,1681.7,2594.401,19360.4
"AL","Barry",3,"2010-06-26",19,2432,,4744.737,1867.099,2897.1,21168.7
"AL","Barry",3,"2010-06-26",20,2286,,4171.442,1688.599,2626.601,19363.8
"AL","Barry",3,"2010-06-26",21,2283,,4615.213,1755.101,2663.1,19781.5
"AL","Barry",3,"2010-06-26",22,1947,,4450.43,1558.7,2705.599,16684.75
"AL","Barry",3,"2010-06-26",23,1831,,4340.933,1499.2,2695.2,16036.9
"AL","Barry",3,"2010-06-27",0,1498,,3414.36,1188.3,2519.5,13026.8
"AL","Barry",3,"2010-06-27",1,1446,,3160.942,1128.2,2003.799,12429.2
"AL","Barry",3,"2010-06-27",2,1429,,3236.676,1135.9,2069.6,12457.8
"AL","Barry",3,"2010-06-27",3,1388,,3172.631,1111.301,2012.6,12114.6
"AL","Barry",3,"2010-06-27",4,1377,,3161.688,1105.8,2023.7,12031.4
"AL","Barry",3,"2010-06-27",5,1381,,3110.399,1101.6,1996.6,11997.2
"AL","Barry",3,"2010-06-27",6,1584,,3565.352,1303.401,2302.85,14213.35
"AL","Barry",3,"2010-06-27",7,1777,,3452.896,1336.35,2376.85,15124.95
"AL","Barry",3,"2010-06-27",8,2007,,3686.11,1509.9,2398.9,17458.9
"AL","Barry",3,"2010-06-27",9,2395,,4715.509,1817.3,2645.6,20663.4
"AL","Barry",3,"2010-06-27",10,2453,,4905.949,1827.201,2777,20789.7
"AL","Barry",3,"2010-06-27",11,2563,,5548.258,1956.6,2951.9,22054.4
"AL","Barry",3,"2010-06-27",12,2534,,5326.451,1916,2835.6,21656.4
"AL","Barry",3,"2010-06-27",13,2585,,5442.335,1976.9,2885.2,22237.1
"AL","Barry",3,"2010-06-27",14,2623,,5705.806,2023.8,2809.201,22676.1
"AL","Barry",3,"2010-06-27",15,2622,,5749.91,2019.699,2811.3,22636.8
"AL","Barry",3,"2010-06-27",16,2443,,4784.323,1827.4,2816.101,20771.2
"AL","Barry",3,"2010-06-27",17,2235,,4205.541,1653.2,2881.799,19086.8
"AL","Barry",3,"2010-06-27",18,2201,,3840.131,1610.901,2735.2,18668.9
"AL","Barry",3,"2010-06-27",19,2282,,3947.115,1690.6,2429.2,19433.6
"AL","Barry",3,"2010-06-27",20,2154,,3773.194,1578.7,2450.101,18258.2
"AL","Barry",3,"2010-06-27",21,2154,,3813.496,1586.7,2486.8,18336.7
"AL","Barry",3,"2010-06-27",22,2106,,3776.894,1547.4,2439.4,17952.7
"AL","Barry",3,"2010-06-27",23,2018,,3653.606,1484.799,2296.2,17351.9
"AL","Barry",3,"2010-06-28",0,1907,,3465.317,1396.4,2046.8,16498.4
"AL","Barry",3,"2010-06-28",1,1847,,3437.996,1364.5,2039.9,16029.9
"AL","Barry",3,"2010-06-28",2,1773,,3347.711,1329.2,2000,15487.2
"AL","Barry",3,"2010-06-28",3,1840,,3255.87,1339.6,1953.7,15770.1
"AL","Barry",3,"2010-06-28",4,1879,,3215.229,1348,1970.1,15963.8
"AL","Barry",3,"2010-06-28",5,1854,,3052.749,1319,2086.3,15626.2
